logp,protein_pi,molecular_weight,protein_length,hydrophobicity,rotatable_bonds,polar_surface_area,binding_affinity
1.936133457994136,7.025196268132772,299.5279625968998,1319,0.5851992014816821,9,81.72008916392517,5.9245821883074665
2.5132481692217943,7.342339006087335,707.335980324986,1213,0.589560685375052,6,20.039242838961023,5.757772668393209
3.5287216661236283,7.371944986809349,465.3725105945528,1029,0.527647078135026,3,81.97311502832807,6.554605931114008
4.963725079017063,7.584744935445362,363.9586634716048,1109,0.6222428526692769,7,116.78951946795848,7.477450880136512
4.124669057152179,6.680634855285946,318.81637676498406,320,0.5448715643205292,3,111.36772395647348,6.750063742761324
1.0826489613457584,5.306272537908627,473.924686411115,779,0.5251969652264948,2,126.09610330805938,5.155828515007482
3.8191096637864894,6.404787503001612,548.5729995679862,1231,0.5553117680646418,6,80.12692763627486,7.042379646582456
5.176098223853691,7.299199456425642,665.3182457511557,722,0.653864514548458,8,78.50896492345345,8.094111011435839
1.8465617752453647,4.2447383531222265,604.7505201330061,1121,0.6255619749577669,6,85.00312039171828,5.281497731739729
4.329876829977176,5.26470488633184,435.5639588076057,268,0.5444535979890739,5,56.38327483460599,5.997129231836053
3.9160376929470138,5.646674164292244,611.2278257988646,538,0.5446684473916044,8,104.71239924946153,6.3087174129516415
2.793313022273182,6.612479095727696,396.4764788439432,1240,0.745690176442374,7,43.05390434671119,6.190884665268858
3.0573651286431405,5.862951204665234,454.7398671316414,599,0.672674809693285,2,80.32132672889009,5.854494531881684
4.616287957249905,6.139621559151301,518.6260190374513,1340,0.7072076324227563,14,137.63110933630398,6.874020594336627
1.6411124077197912,7.026330493203358,308.76962986647084,811,0.4144576812364414,2,61.21224207863009,2.2924131827770435
2.254333390165152,6.772241983413592,485.7015485965047,935,0.7768070600795233,6,84.50325249743744,6.103887585987878
3.3599197116500776,6.405896566291192,564.8765700372103,732,0.74010301758606,7,102.18821180406502,6.642853888311207
2.3909428888114457,9.179888635841872,581.0308746119608,390,0.5683707833920786,6,91.22191356020598,6.213658596919715
3.207954055824977,5.164005720903959,463.2969674146876,1053,0.5145702838591973,5,82.31473548152333,6.238934825036535
5.455261897902139,6.429783082993429,432.4114187567664,556,0.7369938949956337,6,57.12553176864586,7.698069071963173
4.906873306265982,7.19487601918226,612.8396623128538,403,0.596432428334025,3,76.9250530768321,7.536262532982217
6.35620488435951,5.386282691064393,605.0500492814077,997,0.7580336648254783,8,47.86787221892814,7.286437252885862
4.978174528422827,6.554422352995817,443.4249738927013,1015,0.7192853034501919,6,12.155540123589743,7.13988299973128
2.2441063534254493,5.896467395671576,695.5300139910894,851,0.7009739728316551,4,73.45086114836552,5.661903430459976
2.46540833890374,4.958182083904833,597.9944138890025,1245,0.5606593414906742,9,78.0696717769835,5.867270402677438
3.2281637401728456,7.202180480881227,288.72841288103484,265,0.7664250993564979,5,53.023378624121925,6.770648304316831
5.370337573302079,4.099142646570437,607.9572145730713,1099,0.6243466035559547,6,84.5916023282035,6.396086933223893
3.877210413410768,7.279298278190605,486.4961002466225,981,0.7203724208068971,6,79.26100802586839,6.933177880316196
3.441039068558553,5.051053541378514,341.89366724001025,902,0.5566283209414884,4,135.0947709192741,10.954673992375657
6.570293293579336,7.312066992767542,424.9166983544953,967,0.667016506777058,7,109.74323972711562,8.75245282589211
2.1219702327708587,5.520222431643154,328.8983800237543,370,0.7863290165165777,7,50.57297245727369,5.395796605519371
1.9421842687340407,7.390799520230288,614.2015160136369,1285,0.5869790213863177,5,129.49949663434657,5.471585283052232
4.007829314428872,6.532593928566943,383.1909546356951,1078,0.7112125352148851,5,37.57048055119788,7.164625399924205
4.962968687716968,5.433888441110241,351.14088928490827,829,0.5915955852701743,3,87.59853668449333,7.436789653852784
3.569004120879911,6.938785024243242,457.60053914124114,778,0.7238336860031627,3,100.58878214844827,7.132831697685914
4.258948330183798,5.202480884544933,389.4384460263136,345,0.5954622045465054,5,42.28793485138372,6.068458124022292
6.488773029752178,4.562195874146672,289.3553679742428,402,0.6176398972607368,3,61.59154407647983,7.044151872955955
4.322479441331748,6.782480300624695,387.9152401748884,724,0.7897312975246931,7,100.965074807343,7.836605046785181
2.710947735998629,4.116981759748262,399.30568246288703,1420,0.798588754883218,5,59.496297284083965,5.902548787297217
-0.1582257374146438,5.83823539034671,442.7989878419666,1459,0.8027538858144362,5,105.18049993351435,4.906803555482724
3.646505565122503,8.717390003757858,539.6839315865532,378,0.6045005993255078,7,126.44404638672452,7.385957262392951
4.19981796717519,7.405280515182853,480.7406697809101,343,0.7743617567837788,2,54.22254440314366,7.702632425289378
1.1966418151893414,5.465310172632254,412.5179192450403,405,0.6404587250886189,8,100.1255198689466,4.8291464482581645
4.737647397001452,6.438430250709643,482.40839693947953,958,0.6841308397393867,8,129.3529204289984,7.435003651243307
2.730179650292622,8.3632671267889,480.1547342333613,1002,0.6226059679879798,5,35.706366901933215,2.5228964416898103
3.8753003093775416,7.161632362284015,511.0370265433465,641,0.740045558101083,3,83.32287289728703,7.21434019333401
3.551041116608348,6.240416351554664,420.8188731084456,584,0.6235325246548665,5,97.08531005388645,6.411482304118205
3.810900994098416,5.310904455101492,438.5460154747382,252,0.6751421785901598,7,43.19183812655355,6.571042972192479
3.157100126989972,7.630366559110729,446.5288230294757,285,0.5939914844239245,4,119.26653858461854,6.022171531488202
4.652310824947606,8.016049778716061,556.6674689589154,1086,0.5921038408439572,5,77.130708478279,8.314187908383726
3.471109430398408,7.846841534361351,590.2794310936099,705,0.590493251254847,5,93.21995910401918,6.802475950513975
3.402967092451222,6.57853051360546,611.5375689469442,343,0.5701227542281629,8,62.20622793878052,10.768383660625643
4.352154807692969,6.5802585853061855,372.7122332176391,1307,0.5967998124500148,3,59.877538704923154,6.811812065572922
3.7911614464300367,6.1254774899350135,513.293181775551,974,0.4253249056044356,8,97.36328149556196,6.096508298891941
5.388849859680199,4.360453451303492,213.70675644581613,1058,0.506764664411121,5,67.71194806665156,6.026976718811295
4.027219850528303,8.340974684061397,306.1722021682633,524,0.6017524555054726,8,49.27827050345182,7.696038456006191
5.287561245660598,8.005415294434387,549.8310898147961,917,0.7484509072536735,5,83.82574480767906,8.139284956786165
-0.457564936331666,6.345386612698588,406.7498192622773,881,0.6279444404035869,3,98.97717915668932,5.875133733738821
4.539377934547417,6.931331892300474,561.9574911434577,550,0.5640474888259719,5,84.21487714887685,6.851450172000508
2.6970249311485115,5.796176488851328,468.4551303197037,444,0.7316356983724467,10,65.71620058008064,5.625376375808632
0.2151174425321702,7.12009571874512,207.57597397270584,1039,0.7353663007065379,8,43.03312155994255,4.7842500688321845
1.098644032285227,6.192595189674117,326.3049289121918,1473,0.6182359535153573,5,131.9561831820277,4.953447500756583
3.2724283496341564,8.019774994197627,424.1095026295922,879,0.634232441536942,3,59.71818169497661,6.4939100512551935
3.13597808478195,5.912730665091247,450.3046020153415,1135,0.3895540021549883,4,92.51220951765949,6.089298402099345
2.5816448982383746,6.889184096896295,506.2969236690571,802,0.5568243218194971,7,127.06508459985722,6.263496692288275
2.400450506714016,6.563593169822752,549.626681944714,1316,0.4715767127044525,6,54.93543085998208,5.65888239987556
1.5243021200801226,7.926587976965876,460.4201103951876,461,0.5948473175719267,9,61.42537230702389,5.475960836247925
0.1296659990230919,8.40549851904691,398.9983601145253,481,0.8376140207681821,3,81.74877610368753,4.724058521200348
4.783333488531068,6.175721498950769,160.3744621806311,864,0.6948153400106927,4,73.05863080904179,7.27958211029431
3.009955680220454,5.9493402868047625,441.68944273713055,623,0.6879047449640207,5,89.0672330141635,6.745744385949122
3.000709393426233,5.695787054516103,165.14573793699248,765,0.7708406049334134,8,82.88225442458618,6.2596352614672295
2.386273651192424,5.29123941857511,396.0240319690639,1174,0.5398257981956407,6,69.5473882606952,5.540570766876037
5.68373348322015,5.693324631246832,472.3884024279132,704,0.5974152236132355,8,36.53584555691634,7.753477319390516
4.259361483958889,7.526513298949288,562.4112719986014,731,0.7114908647341539,3,65.25106898216896,7.847316627786063
2.7065334379039774,6.142566569363613,469.652116970147,604,0.5684690274560136,7,82.33863552695735,5.9502060982251646
1.9230351325409831,8.031281236324741,338.0382566710989,585,0.5922745944205627,9,57.86520535592503,6.359939099403592
4.406181334382777,6.206672062278818,157.86495165053924,1137,0.5662269765787572,7,95.84104649762806,7.138561579199097
4.792454186746916,5.479527203366079,453.2004149065767,952,0.5635669537530793,4,64.87933618676053,6.830618109029359
3.588476332384396,8.084205291568816,401.6813537700626,1255,0.5965810792222488,7,103.10374702904538,7.55718645881004
4.219162277129096,2.802628611468096,512.0672097550678,1306,0.5485569589032439,8,92.8113336672074,5.0727490056316045
2.4263600163338723,4.81612720335973,500.40465155178447,970,0.6521458174227438,8,71.1225329367045,5.342110900046256
3.0169577682619124,6.383736885754021,494.77169258102776,388,0.5068591267347787,7,123.51950292037276,6.012340202211945
2.4078843532170184,7.801111144163286,438.1931473008921,985,0.6987656732462146,8,93.65877320303422,6.191659327667264
5.77459108288036,5.369883637031289,470.8382807947552,491,0.5612828405768232,8,116.70901632866574,7.307387629659068
4.395842327380077,4.666351510388774,446.7246729784002,712,0.645868893689216,10,95.68529066035498,6.354602436628689
2.9422131765820017,6.667729257541183,580.4340242878152,368,0.6101328817157695,4,115.95255351078634,5.360952776824836
4.808295500109467,6.7909038390068215,462.6379579546412,1345,0.809131817357458,3,105.82389289211136,7.617174688896732
1.3232364649226618,6.58417113977289,662.2156197012633,681,0.6869733144763333,6,109.93550848637292,5.402810668166622
2.86885730947842,7.640948136812582,379.23305343812194,891,0.6165085708422489,7,87.5740479228173,6.324514420546977
4.183856292756055,5.377692361849501,679.0942572590742,1037,0.5841336652789186,11,104.05900999722044,6.814049469845403
5.528304018300717,7.001485414385206,639.9881934895216,906,0.5026300662372328,5,51.64585896656728,7.801446825517334
6.487329953307102,7.499791893543151,495.5887772081608,220,0.623508408331858,6,109.87750815712776,8.192331039999106
5.559272712014796,7.837749805953774,498.24724152431855,1177,0.6481224849325059,6,114.04856657833484,7.859160095890396
2.986176198713353,5.615135476684003,327.4234336997659,487,0.8984580984245064,7,61.67737051342673,6.139804616674678
5.974221341485881,6.857048648620564,658.8374704780728,817,0.5912464215020854,7,69.48814533717461,7.853328052855177
4.283771157898636,6.379521476062591,380.7090404739346,1455,0.5805563804046907,7,138.17929577735114,7.169111555354248
1.6136332116280756,8.379049457110836,639.6792982653948,1285,0.7116078871919272,11,68.55348792046662,6.062921092448846
3.2730511696512163,6.904959664503333,382.9379790923355,1051,0.5005044046910784,7,83.50223863565395,6.504794819585826
2.230526033801396,6.798944295848106,207.61206733710432,349,0.6906431388824745,6,50.58380214207321,5.797632374280207
5.158850636535964,4.1771730733763786,524.2095372009308,489,0.519835329328061,7,66.79504403606009,6.601658453443022
3.30490955966957,7.721689398467389,416.618051024399,531,0.9494536298114112,7,63.388899308419056,6.848729438343031
2.2520676237583235,6.411264309898397,288.48681840944903,1030,0.6570712666006377,7,78.20120796928668,6.6660217146541605
2.509518290789829,3.642570157070653,393.6275447196025,433,0.6575290737453574,3,70.80037557055803,5.580013984799343
3.898817344478073,7.741033604957197,525.8969220493268,994,0.6204335213314537,6,89.1132734487241,7.0732746328709295
4.315219068005139,4.985255818720107,291.6097176514277,352,0.5023276616308965,8,35.90924257654144,6.392404372942754
4.238028271989199,7.534010053391217,474.49665711087226,388,0.7776289573744115,8,69.4295412574082,7.784091141126555
2.9721180232752364,5.650745152150335,558.0780725554622,1449,0.6190404482242954,4,111.63294269015812,6.002811151604135
3.7959735611083936,8.558230173105581,606.4643655814007,213,0.7506749635598235,2,97.85493513440956,6.844515621373463
3.710539804772071,4.941880470125438,415.07422956815714,1066,0.7020751355603375,7,86.59048760867643,6.290832231350676
2.338077544972127,4.100081713667048,493.1922544673941,413,0.6231189388257429,2,71.77310588439688,5.378398286421118
2.1255888491544126,6.706735697259544,571.3097699979184,685,0.5636631978101937,6,51.57669172570134,6.562032031971746
2.157395236585093,6.864960474141793,395.3141058759608,767,0.6303853569247264,7,41.87766150196619,5.70208750395878
1.7391800533865411,8.386711202421825,558.8748619704186,995,0.6363999675809658,3,71.54688696882006,5.952347825008482
3.8308121405208,8.720053614251105,568.9016531107552,340,0.5251331467667373,3,82.03429118135472,7.233446693462348
1.7700013951913824,5.962992527164582,448.4690150827004,1222,0.6608133442287466,5,90.00677914883809,4.9926639221428015
2.421751418586904,6.110678170969743,557.3631749859773,997,0.6496025689966906,4,60.60031568947952,5.727018635520087
4.001264625867346,5.390452346803724,392.8821010217203,1297,0.6911109055030256,12,112.34724014609505,6.55917484889839
5.345000859078725,8.210642812583368,569.0646274786342,759,0.6627909162117797,8,37.74127690587492,3.248350364528534
5.965067233706801,5.680128350195158,433.6933036056236,1244,0.6612446764074034,10,86.93223757784577,7.324152416348729
0.7730311619192678,7.105272651495245,442.8398740585936,593,0.6405174391185698,7,68.56520674600304,4.909407974897598
0.8722567898724214,5.198371562253882,693.9752406339273,1230,0.739498197234,5,125.44256434810778,4.638014892369909
2.4317392037359347,7.118820864883643,305.99491174057056,268,0.5832311717185253,6,48.87861111822068,5.877661415449274
3.711885710131195,6.0521484406976525,532.0482181197364,823,0.5772583297633478,4,52.7695375390076,6.335822632608238
5.925818862452935,4.560832653506841,329.9703592944224,735,0.6435392282226451,6,82.46856171458174,6.507681829499721
2.2273570487137784,6.116995739414231,555.3152853332904,838,0.5106368909400771,3,102.39843486352878,5.207382327188722
4.132379915921684,4.689890356129799,452.1003841632759,1286,0.5201284008058763,4,92.69310960374676,5.958464942180548
1.8620991494070305,7.390892166522156,451.3929291912946,1486,0.6788171296473963,5,46.55722434837208,6.221082586424617
2.877179348142093,8.240919968028049,424.7646497873712,946,0.6692123367610648,2,57.57823982490812,6.540354779870749
3.7175956189390726,5.750913651639495,419.6820217165725,1356,0.650844953855811,3,90.75104591399624,6.533120924716613
1.1482108619518163,8.674505370369682,429.6326249823034,747,0.5095458616004963,7,100.01757923652082,5.341103569736293
5.088092794825818,6.539099684599503,348.5243269307133,394,0.827422572451458,8,90.77584026928768,7.472824449674492
6.0036042887394965,6.077837029358379,567.3124637586641,1281,0.6312049744477957,7,81.55610918394196,7.971925435079291
5.102569000541024,4.811407793271187,342.7860988014393,1086,0.7037215637609961,8,67.0678726210544,6.328943900499941
1.8046944129891145,4.815391977737605,427.9035826170336,446,0.6409285677154882,6,100.1740264035871,9.076060482924143
5.011165959792798,5.157005879631742,617.770081407644,1060,0.5179417212679978,7,100.73418156728944,6.748679453852826
2.9104208644078984,7.76357294831026,441.16370407946647,498,0.6297740471507066,1,93.08027493498976,6.72018263157573
5.4970085929826045,6.5240867421322815,564.8637349428715,568,0.6325278338922184,2,67.49404770500658,8.068822678241505
2.563481915430164,6.992506729886082,491.3434903223701,611,0.6739996671718602,8,82.54765377723663,6.423295134417651
3.1816865451482723,6.433191357350781,381.80157520022016,804,0.5794428802243886,3,57.45607098722874,6.654948715995143
2.280478441609805,7.381796295378801,457.5433638901593,537,0.7187335817914792,3,38.78238198489273,6.329198597772776
2.0721223099666464,7.808128362545839,349.83799901050844,1170,0.6634525739694913,3,79.66740015475948,5.558667832162012
2.8055907319621127,5.705300612758967,363.3825151785499,851,0.7405089609370751,9,57.511630866348895,5.3220125467090735
4.641269981467216,6.262601730667427,439.4051645695864,841,0.8018929013061759,5,108.05810457999893,6.886469614225053
4.814070188794691,6.912469613069516,494.00144500533327,870,0.5402452810390653,11,69.86506089803264,7.678604753738468
5.032074943144098,5.219930218791894,487.1145873371309,875,0.755629850798837,7,66.07676799008551,6.827938355735944
8.020610329711113,6.057623050036818,529.1503367592436,575,0.5850161717708968,5,44.62573457676671,7.01624085437686
4.410084588704274,5.874717347310789,577.7664895788425,615,0.5072901309062953,4,47.55746018133727,6.752868365039995
4.240482271464726,8.196546224934114,627.5310892609511,1149,0.8043828830521387,8,51.0296494646422,7.509189520880144
5.510691577685522,7.828208732030625,512.2849932347499,424,0.6886897308751972,3,80.99483629101265,8.171124623649101
5.519338634304122,6.6847109750784135,531.5737212539296,840,0.5459023990705795,6,61.87435132451836,7.245929871394741
5.353673287733232,5.94771639532752,125.87326599309272,1287,0.7191255037765294,4,119.22758444984883,7.47785007861447
2.5829221289170574,5.189526878089467,587.4438093170818,425,0.6837506379486346,3,128.7131510611453,5.875639104212646
0.1747717409689033,3.8846083972724177,635.4092566334189,316,0.5723202077398349,5,94.7400850420612,4.476420746226465
0.544844273432247,4.511350473714469,454.55718399038136,852,0.6715543583398675,7,98.05284682005738,4.229331430905856
4.716197968387565,4.936908423708745,539.5038314076115,1444,0.7229418546774293,13,36.71390870674179,6.561500625215733
1.5511754548312635,8.05413596701613,422.8876398957431,994,0.6210933934959139,5,71.6561384302176,5.758489159820936
5.63412220414991,7.617033676938664,486.1636025047634,261,0.5589563622249075,6,99.06166962985336,8.310843072218558
2.1228095248751377,6.249915790594699,413.2972160916678,1499,0.4815928336141238,5,76.27897828077887,5.589787824002887
2.975841009174566,9.543542670847325,558.5786324939347,492,0.5834752223531482,6,85.42548256990395,7.073636583211007
4.728166465632291,5.587894486707216,521.161487808889,1094,0.6161377223921037,7,27.997413763170822,7.665737218364116
5.230851101383621,4.443253475485408,664.2270358611863,1025,0.7251538827976283,7,30.20403173083995,6.5794742860525
4.752126989487323,7.030861667929473,509.9928729996204,1250,0.4496656021917841,4,63.19214335466875,7.471165841362326
0.6359658687390608,6.664466735321797,480.2635465239033,1314,0.6936166165699483,6,73.85107371581502,5.05668534834479
1.475635682672702,7.183694122468475,482.3079273116029,325,0.4383685227833823,8,63.90881424401279,5.644742236734332
4.6362427240062285,5.868205311073744,480.9820710227028,340,0.5856151228926332,10,88.0585408851543,6.645827130540898
4.392544198753347,6.417566516375964,492.9618219132586,1086,0.6862233413481869,6,84.05197123964086,6.988583910180648
6.286553515306599,6.824849114534865,273.15606344371486,974,0.8917882578036485,11,74.44751121980737,3.4643945614492417
1.225036175868813,8.211421630622759,517.4819492166604,237,0.7425598052894999,5,109.94947922575084,4.728798153262646
2.6395973406546487,6.206056841615481,604.993440501754,1141,0.7249479523501225,10,103.67914338646338,6.265758295895773
3.722134129697414,5.3459747383690654,329.03589813087945,990,0.6133244234349988,6,66.13681222375486,6.446832803467228
2.663865420337518,7.515187624828454,470.7687687163111,1024,0.6220983538445919,3,115.24512430912412,6.09485303177103
5.144703850716326,6.042648921397329,468.1866255058495,697,0.5884616466995879,9,72.7598222497309,7.209925787091482
1.8320494613387543,5.995526690529643,228.8864690992115,1460,0.541776086304815,6,52.81883000517355,6.121733083792282
5.058667681130403,9.712472637449116,410.7891846867842,972,0.7544083868844359,5,81.64715286677078,9.50276694854981
4.635183019980473,5.877396884640801,521.0959968203491,294,0.6081729263798357,9,22.947706330504843,6.4059383750511945
2.402552391637208,7.223840410797065,444.51059993837134,1192,0.5579177418138614,2,82.44516127127454,6.411437430922614
3.406713474501033,4.788564773869861,518.6051459998439,924,0.7057876644263879,8,43.26137037702642,6.039376290622456
3.998911265486296,6.0965895737596645,382.2255029475149,1290,0.6307220402065368,4,93.28626187823846,7.24011657017073
1.1693618509759034,5.667692383252008,450.5113456642461,287,0.627773883730159,4,76.50089823917456,4.918748343816784
2.224197081879434,8.069629599322791,568.7679388461563,789,0.6932955914616283,4,49.29281091012539,6.476327934112097
5.800591564874749,6.485746258020957,409.8779528114164,373,0.5527311907502431,3,105.17136161031588,7.41084243253763
4.180263068831701,5.90758621025708,489.9223122605279,599,0.6782766968381999,11,90.11681881876191,6.571491380331277
2.2297235508119533,5.893402762087748,454.3811471979109,697,0.5624186595232592,5,50.18745423198927,5.8566159496823
4.074483477111393,6.356708505540407,560.8703580582908,1411,0.6498595961855657,5,77.42021160180686,7.664087828089684
-0.8941730350034023,5.479797093761581,506.5509645631544,768,0.7211888848048997,6,121.1582206265627,3.731073693636268
5.676502157197004,6.928804684359339,627.2251596669744,1474,0.7601327811633698,9,62.886390863782125,8.384469986129366
1.8722742101633028,5.525097911599025,384.9357430878173,1164,0.7268253837257885,7,69.931846104706,5.298926833867446
4.149439738041044,8.449384624321912,370.3104744529524,433,0.691051972470707,7,97.46255791114793,7.138355976282014
2.424475776308096,9.324326278746137,371.510168691776,304,0.56848333290398,10,79.14981185495226,6.25303667666129
4.758410750704418,6.456347203801853,518.1952971294963,1459,0.6488108588838232,3,88.88856263437165,7.452710958555793
5.326938728458337,6.5817517473150815,592.0504247989854,402,0.662763259648282,8,76.11486710893105,7.723966854678638
1.814758950140603,7.055846818249234,536.2393472382759,416,0.6491125756855523,8,71.11570596174501,5.294880647484343
0.8091612531981647,4.884686421535252,461.9580368414153,665,0.5875872652515819,3,131.31996708315452,4.56322054019131
3.647101309308417,7.375058219516944,405.3566385449472,1106,0.7739429794240154,5,71.52234818224781,6.66554893335626
6.1210447968733375,5.791033338678933,561.7295831588127,637,0.7406004154505543,4,103.92764384639668,7.62087432023768
2.801291646322756,6.407448947055101,352.4126747022667,1468,0.6842501500563505,8,105.37361285918298,6.4506516053182406
3.421393324133796,8.529165131781852,405.4497478599228,534,0.6771514315524969,7,84.42986842031546,7.193231567581811
5.670958549087709,7.988033914211556,544.7526462122858,1040,0.6275946832036914,6,63.47081961252076,8.218208364527433
2.670618743949047,7.034945418598024,505.14853760404674,658,0.5654904684806608,3,81.61435881564111,5.803498587903697
4.387023862637601,6.396189310772036,424.9953485401047,546,0.6169589187317803,14,70.12552143608339,6.833193080926471
5.169032562484888,4.109129583371743,490.17117220989417,933,0.7108860659792173,6,86.33949016018002,6.584205879957304
4.254176640342791,5.691126915614751,411.1823181458771,1124,0.7137834882761663,5,89.54354203029523,7.117440887786756
6.027521418062764,5.786477784067927,352.1627222384968,1009,0.5548198540954957,7,76.76744037532379,7.834909889812669
5.699811288917904,6.92229087995445,480.1791899819466,908,0.7405623184946641,4,115.9531418726154,7.926193130000764
4.5220392656644215,7.29929537659216,629.5877673095522,1353,0.6689690995242432,4,98.70204751962488,7.132197793722653
1.3922152297946373,6.379238435692272,413.7161439560341,743,0.5276175062109243,6,64.49027179044715,5.063641081739059
-0.6593989744061792,6.5444085584057206,838.642119527197,1173,0.8184915179668065,4,82.62339848464349,6.861702638517958
4.069651454061344,7.166754324155892,460.85597057765233,1254,0.6812466410727336,9,63.29637050580865,7.042672438904718
4.3284499065192845,5.502000084735576,184.9030191606988,463,0.696426399156398,6,36.38379833037637,6.804017012531084
4.064614289146275,6.632437557631726,308.4629257949585,824,0.6642933283028906,9,127.2194945941243,6.720857475348121
4.2371441790803,6.533549193338437,345.30890173180603,357,0.5423907153986413,7,35.16227334110112,6.709722401349308
4.565823653446678,4.921844310192457,609.8647170504717,1313,0.7103646366119909,4,30.22329242694505,7.19076921198334
4.320897196066951,7.103270072486504,444.9761890550863,852,0.5301403398316946,4,93.76782957802398,7.237253389678226
3.8980435240994415,5.620259736583424,531.2525822394198,1346,0.5466148690044524,4,60.395202255436445,6.779271433708328
1.9006476021511625,5.793679386743079,368.9747562985619,1377,0.6034322061381177,4,88.73284493634225,5.921673184877768
1.5045295613915153,5.168796401334587,384.6670767426288,618,0.5321467379616752,7,71.44400200068605,5.440623128286632
4.577278588561901,5.80919077747538,399.65243458838006,975,0.5094801963833538,4,60.99922728796096,6.284676045031527
4.138167296276258,7.108122887005369,407.0594458874747,1263,0.707269864209689,6,114.78229465991237,7.191752444028378
3.1798148309743426,5.025613610288432,705.8199285668252,1289,0.6628628069811476,7,121.66229420979104,5.810467523622759
3.325656435317063,5.965268340473299,394.1078152728412,1167,0.6126990816596937,11,81.24482054609292,6.195516803283734
4.138830809289553,5.754693777605668,361.6142563798867,1358,0.6212005452114951,5,72.7246111539869,6.479708397472075
5.831240631072161,7.479173756153479,616.5474444462577,1244,0.6031189280805649,3,116.25905071222648,8.471681444277646
1.7366080915627229,7.322585862197045,392.6337993119764,1248,0.5751686021833742,2,64.86015282265028,6.1364716305703375
3.3303079212263893,7.988336332314018,599.2688568959522,326,0.6023142298998666,6,109.36989837493644,6.430961419516594
5.540987893757976,7.52211896254014,456.7528204687924,878,0.6426842177072578,2,69.75827334192277,8.216137502782155
3.1537004392328467,3.4889776868325257,507.6556963055766,1024,0.7981217696024385,3,78.00042115028337,5.560436487642195
3.559170572361109,8.251866598253924,352.54706953293584,1318,0.7206793505930607,6,96.63147566866824,7.131593505645567
4.498886378081692,5.933492573084788,580.5478807154329,1470,0.7807287922136821,7,114.08108145603644,6.743168325473235
3.3622328534975674,6.4731471990677925,395.7326200265978,366,0.7866554863334274,8,108.3890937300397,6.399930436011498
6.079066859310945,2.597564680794096,354.44595593995746,1484,0.6643941993127678,7,46.5736856323303,5.910013409925613
3.576796852821628,8.13328997088378,449.6625542589048,325,0.7914525939428755,3,63.548198349483215,7.321259561175816
2.9649902987301933,7.1411189244576665,509.2526949201183,346,0.528403300494819,3,55.9411917496836,5.831046591700735
4.088623950768151,6.938288330021982,470.8863595004755,1490,0.766411352371157,9,89.28229703295517,7.19493244108723
2.436468563554264,5.647035820986235,569.6571501664491,637,0.5276458433958142,6,135.05274337229417,5.913842665798476
4.497390743452612,7.73632540696074,273.9191188019224,1264,0.4595907207584337,1,92.44167316519012,7.902464522746408
4.529477685435051,7.014969823593928,535.2433334796224,244,0.7418854749843017,7,91.50613538202204,7.581476721673172
6.579458036752494,9.101268944743554,273.92372408441827,615,0.468224340254698,9,109.986966948104,10.00023251300567
1.216461220673163,7.363749706198591,439.1239851543143,1380,0.7210787891588589,4,65.66764115533587,2.329173203114076
2.8354339683072767,4.675919545585721,455.5724912288695,1448,0.6844185835595128,5,70.26485858140322,5.901790759802141
3.176585632147966,5.081118998116717,275.1468026761819,1257,0.6715969709725694,7,28.14907265931577,6.234264264533733
