protein_id,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds,polar_surface_area,compound_clogp,protein_length,protein_pi,hydrophobicity,binding_site_size,mw_ratio,logp_pi_interaction,binding_affinity
PID_369,486.1636025047634,5.63412220414991,2,2,6,99.06166962985336,4.079490737424615,261,7.617033676938664,0.5589563622249075,14.833338591831891,1.862695795037408,42.91529856899776,8.310843072218558
PID_300,385.4880245394876,4.889323103362388,4,7,5,84.25458597752043,5.146702595881134,1031,3.321450063574176,0.7275339852308108,18.27455476977505,0.373897210998533,16.23964253249769,5.828117556027262
PID_411,486.1395605508414,4.948096226886756,0,6,10,85.89587302013382,2.3077893180666136,931,7.611800582373802,0.7329738344091872,11.896779529684508,0.5221692379708286,37.66392174145823,7.574938043586723
PID_178,603.8036566465969,5.354196082709327,2,7,2,118.88865767890286,1.2376162693666832,602,5.8345584772044425,0.6118691899197359,15.621384097956971,1.0029961073863736,31.239370142986523,7.414116012003289
PID_329,446.41739608900485,3.632986386442156,0,7,7,83.87238466081298,3.214985579450309,370,6.00452666820784,0.7459173625095324,14.176019607130488,1.2065335029432565,21.81436364262796,6.755260769027798
PID_247,606.4643655814007,3.7959735611083936,0,3,2,97.85493513440956,1.1929597731831154,213,8.558230173105581,0.7506749635598235,18.56276842149272,2.847250542635684,32.4868154669889,6.844515621373463
PID_313,188.0254895910256,2.5735221568484747,1,3,3,85.35094861803232,3.692495492628297,469,6.7559697918428,0.7351331967346733,13.380491007190852,0.4009072272729756,17.386637950306422,6.369255415985663
PID_223,532.1902504375224,3.025890715959425,2,4,8,85.48815343757082,3.3322741926100283,1277,7.037241617438122,0.5826247966760943,20.03103805159482,0.4167503918852955,21.293924076169304,6.530444762534664
PID_244,458.7047068238171,4.423656724656713,0,5,7,56.86660821592311,4.425722548982801,1354,6.441727862216524,0.5320948107224178,14.076862549140037,0.3387774791904114,28.49599277610264,6.961485308304455
PID_241,420.0992649534133,5.305826655753224,1,2,9,141.347427380633,4.064239680563345,912,7.416371100658803,0.4807132675799037,11.7904110115435,0.4606351589401461,39.34997947483336,7.774931364699171
PID_125,459.17607765355024,3.290830586478501,4,4,5,3.110430277012995,2.9674911092012106,1071,8.441612687545854,0.5844485360852452,11.891078046786246,0.4287358334767042,27.779917231380875,7.64006964935962
PID_331,251.2431085399107,2.824716102722882,3,7,7,61.86073795880838,2.8374120904328795,828,3.5299216603123527,0.6132189041630365,13.132718602956423,0.3034337059660757,9.971026555234596,5.549050287565652
PID_259,428.0328112162488,3.500791938284896,4,5,6,67.78117340568079,1.735283496929649,500,7.801541588883492,0.6213563913882328,16.11170198376815,0.8560656224324976,27.311573900557665,6.801848661254705
PID_331,597.7894044741516,1.3342177757996874,2,4,8,44.72567161787079,2.7504775430864026,626,7.101275897480711,0.8232988549210098,12.538567873047084,0.9549351509171752,9.474648533276644,5.428264462647079
PID_170,398.1729781726353,0.0557285702941428,2,9,6,75.61024408263594,1.5073695605180495,315,5.6871650927541815,0.6160422826768427,17.66942415460322,1.2640412005480486,0.3169375796459465,4.778317150217101
PID_412,369.1506397106812,2.6741947257626246,1,2,7,99.67220034444142,2.478623508731518,435,5.117273062519788,0.6451225883410326,5.366344168684602,0.8486221602544396,13.68458463407757,6.182792422001672
PID_300,399.8242956415463,1.6689313611287622,1,6,9,49.5531857862546,2.235361265156466,212,9.334214824295914,0.4682408161050425,13.71035509069305,1.8859636586865391,15.57816385178045,5.723845320707594
PID_367,541.5402117702074,2.737789703529033,1,4,7,76.5760133449528,3.5110676858843863,1441,5.414019576052563,0.8727971464538041,10.997285556794573,0.3758086133034055,14.82244705002133,5.78043359962793
PID_102,482.8751109659685,3.278329521773793,1,3,3,75.79853339646496,2.7730875221014424,267,8.321169885267501,0.5184092599304889,12.394336684968536,1.8085210148538144,27.279536890567496,7.265030904034014
PID_242,501.3267433113356,5.678701301706118,2,7,9,80.9186309916816,2.437873267464296,1036,8.954996967217784,0.7195722046870165,14.384302064894865,0.4839061228873896,50.85275293451397,8.354142007958183
PID_236,459.707754934804,3.99011714690348,2,8,8,69.36174823179742,1.39681308397986,590,6.118087802828161,0.6746192438218175,14.1133021065887,0.7791656863301764,24.411887048325685,7.216461227102128
PID_271,379.79469061226473,4.433310716065103,0,5,7,93.23437819791636,2.6511681217416205,303,6.502605016635131,0.7220013655727509,14.95914552076074,1.253447823802854,28.82806850258722,7.38173319644435
PID_180,417.2337853402232,1.7917503233288463,1,4,8,75.39136489686322,2.4759153064991777,813,4.7162628345195,0.641871594876214,20.41817062082073,0.5132026879953544,8.450365458654135,5.861551874543479
PID_255,410.7891846867842,5.058667681130403,4,3,5,81.64715286677078,2.293471277298381,972,9.712472637449116,0.7544083868844359,17.136575334002295,0.4226226179905187,49.13217143492721,9.50276694854981
PID_368,303.64850518678816,3.3863535701968104,2,7,5,70.2732780815177,2.7861842730465165,503,7.255397868897051,0.7661307945868373,12.099870835403074,0.6036749606099168,24.56934247653786,6.417792290857263
PID_402,479.6120277064576,4.505720925861819,4,4,3,113.4191752413743,2.4755495550395734,578,7.433756539225349,0.5839841238617862,20.80227591085456,0.8297785946478505,33.4944323965498,7.058179545063853
PID_149,450.5113456642461,1.1693618509759034,2,8,4,76.50089823917456,3.687922343883921,287,5.667692383252008,0.627773883730159,20.61524357771964,1.5697259430809969,6.627583256041597,4.918748343816784
PID_274,426.5412866624853,4.726834487037543,1,1,5,90.96410188989408,2.355510065736405,829,6.341563408979534,0.6396522092414497,14.201713370901723,0.5145250743817676,29.975520623299825,7.157909801156738
PID_213,308.4629257949585,4.064614289146275,3,5,9,127.2194945941243,5.199596321361235,824,6.632437557631726,0.6642933283028906,15.81669524222378,0.3743482109162118,26.958300468620333,6.720857475348121
PID_360,407.9354677234641,2.146922668463734,3,4,7,62.86340920733349,2.1156051338338,1472,8.832666156103347,0.6119219127659248,16.29634249597522,0.2771300731817012,18.96305119351071,5.961753682488724
PID_392,369.7722730778381,5.188152176622154,1,2,8,90.35588771588922,0.8532088900982044,1312,5.625699332294241,0.7484720848248692,18.815759986760657,0.2818386227727424,29.186984235864163,7.093146460364465
PID_438,433.8714288333991,1.7158821606990082,4,8,7,74.59665606655899,2.6746344779326447,1076,6.064482672528781,0.4971061094649917,20.79774602551293,0.4032262349752779,10.40593763166038,5.809992558214813
PID_353,490.4050856814538,5.964009429883945,1,8,5,61.7593606443871,2.555721532892344,931,5.691624009067231,0.5438373054540813,8.119721164150494,0.5267508976170289,33.94489926143083,7.412680135381471
PID_166,638.618590121053,2.149068898028197,4,3,6,101.47929431684442,2.7404613991278133,1198,4.749288254578939,0.7174733983110492,17.44445512497453,0.5330706094499608,10.20654767568622,5.753296812268287
PID_202,467.4577812831839,4.457587888412575,0,4,5,87.26962480310102,3.972365391866705,655,3.2543545754900896,0.6427100540840844,12.316488570446444,0.7136760019590594,14.50657154030467,5.464301678518924
PID_454,475.7550390722764,3.007072286376523,3,12,6,116.09501786099035,4.815306556268509,614,4.30778664119452,0.7491512652022784,7.221574638390678,0.7748453405085935,12.953825824359049,4.759517110400128
PID_382,442.55540842338326,4.404781146623515,3,3,4,109.1992380568368,4.129657089891887,654,7.818835919097788,0.6857932278123458,16.55105476939258,0.6766902269470692,34.44026104498468,7.4393548843749455
PID_150,258.1228784700959,2.6838289968287112,3,3,5,87.51120709814994,2.6767574441141195,710,6.490137318824935,0.5166295340956348,16.557820492499637,0.3635533499578815,17.41841872966251,6.049118572891024
PID_275,447.3486124550783,3.255810640891559,2,4,8,61.94972031050919,3.036154582995893,1398,7.502646699504883,0.6562834419277587,17.04038152518565,0.3199918544027741,24.42719695909793,6.348705801353124
PID_427,456.0230209941026,3.5613787630935816,1,3,3,131.3576779000758,4.627756008652858,1134,5.800983684909966,0.7034547801089217,16.113083633710573,0.4021367028166689,20.6595001004907,6.009571710493135
PID_342,696.3242112485286,1.996718816327791,0,4,3,64.51767697431578,1.5986456016489046,408,6.381997207689088,0.6734039658533321,17.625075669851025,1.7066769883542368,12.743053910344225,5.440288552781486
PID_280,430.76390352188776,4.611236518130189,2,6,7,100.76380928702318,3.7418736463327305,570,8.43578900115066,0.603172582637255,13.190853595967267,0.7557261465296277,38.89941830134691,7.418568995950821
PID_310,480.1547342333613,2.730179650292622,2,4,5,35.706366901933215,1.7343674916108005,1002,8.3632671267889,0.6226059679879798,15.790003167464755,0.4791963415502607,22.8332217195203,2.5228964416898103
PID_449,446.5288230294757,3.157100126989972,2,3,4,119.26653858461854,4.171736750661235,285,7.630366559110729,0.5939914844239245,17.094498805285706,1.5667678001034235,24.08983123274852,6.022171531488202
PID_147,333.1321962380468,2.008475938087232,3,8,6,29.152701075770157,2.6393742053505864,846,6.7429013447485024,0.517480291839882,19.05886836767813,0.3937732816052562,13.542955103823404,5.144179177464408
PID_331,564.2822814515021,-0.3435004881929657,3,2,6,72.16159087838273,1.744425747843251,1020,7.121563313059089,0.5037260435152264,15.1315364182564,0.5532179229916687,-2.446260474732912,3.7378462994018102
PID_365,525.1933032686774,3.2134583560997463,1,3,3,53.446096936831125,2.0107206409499545,1489,6.944765958374471,0.6890020956094369,14.35861330410747,0.3527154488036785,22.316716200095502,7.291465553846819
PID_193,529.1031947043047,7.118923132419374,2,7,5,114.8877597054658,2.201239692644824,1443,6.299687847615059,0.5628541634471097,14.834283316447005,0.3666688805989637,44.84699354540805,8.416748217969165
PID_492,359.0612545205261,4.676906431847035,1,3,3,61.44569517364877,3.943532682115229,494,6.014756228671523,0.7075598427452059,11.419220683661734,0.726844644778393,28.130452091865862,7.555621669427894
PID_354,590.2794310936099,3.471109430398408,2,7,5,93.21995910401918,4.407338521904604,705,7.846841534361351,0.590493251254847,17.308872857163877,0.8372757887852623,27.2372456487636,6.802475950513975
PID_185,309.8148937207719,3.1056637561875986,0,5,7,86.67400604473251,2.317694441532029,1386,4.945246941324637,0.5186851413285052,10.628049279604882,0.2235316693512063,15.358274191069505,5.907625679078262
PID_194,508.6857093800271,3.533698839218069,1,2,6,43.87396573551037,1.753055673793581,1350,8.28482993269837,0.6092056364775452,16.172892309112086,0.3768042291703904,29.27609391629535,7.216235085394493
PID_145,669.0455625809979,4.320678672762815,1,9,1,105.72429774922064,5.235748699103643,1026,6.169468631902623,0.8594374972418054,15.253722666778362,0.6520911915994131,26.656291540140845,7.147423765301361
PID_493,350.9463674869312,1.7287807770367327,2,4,7,79.60045104440447,3.782815112994462,316,4.923135794362781,0.640438922081697,10.34708230374832,1.1105897705282632,8.511022524035841,4.975136289777022
PID_109,459.96513650876415,4.573071973161866,1,1,4,95.33737339288304,3.231400008559188,555,5.450710535490472,0.6668803809924078,12.438925581060714,0.828766011727503,24.926491583669584,6.886103983173989
PID_343,399.65243458838006,4.577278588561901,2,2,4,60.99922728796096,2.305290314723823,975,5.80919077747538,0.5094801963833538,13.968174067514193,0.409899932911159,26.59028456260932,6.284676045031527
PID_126,456.85629748060273,3.529424986540985,0,10,3,74.25892496557567,2.4279419506817588,1445,5.739566274349732,0.6252178190176065,14.667794501013605,0.3161635276682372,20.25736862059789,6.7433108305077605
PID_178,343.7696286273895,4.50929185395023,1,6,4,99.44990613721016,1.1551982568327348,1373,6.1304515182321975,0.5189487435281306,16.639460807015748,0.2503784622195116,27.643995092201266,6.296825399429457
PID_238,497.3592430635181,4.387721200612067,4,6,9,98.6299365893975,2.22334947074645,435,6.422272001526713,0.5987766491556665,18.79981613183432,1.1433545817552142,28.179139017196057,6.647809355360092
PID_131,358.0575765766197,2.9689389335884644,2,2,8,63.1698787427684,2.335883820964202,1391,7.4166315622171615,0.6293755905025802,18.21950187345779,0.2574101916438674,22.019526201147567,6.570782367863536
PID_247,604.993440501754,2.6395973406546487,1,4,10,103.67914338646338,2.1523299496091086,1141,6.206056841615481,0.7249479523501225,14.978820861388058,0.5302308856281805,16.381491135079813,6.265758295895773
PID_145,371.67467076637627,3.65278444289298,1,5,8,90.16484782347044,3.893144803664144,268,6.8912249679531135,0.581923681938972,12.883424173359842,1.3868457864417023,25.17215935541481,7.059230771064583
PID_159,417.79384837943246,5.823530227242781,3,8,5,96.73479549318702,3.285193271392409,466,6.509037574458245,0.9120345599983932,16.496563679083057,0.8965533227026448,37.905577065116624,7.57570871295972
PID_167,531.351721736967,1.6413393865191486,1,5,8,92.94572636730229,2.03290185784184,1373,7.148696924591551,0.5562831017491393,12.94328454438954,0.3870005256642148,11.73343782462042,6.269743054756291
PID_116,326.91356835660446,1.29871210137134,3,3,7,100.72548909677164,3.1872279787650277,1014,6.556010407587032,0.7111994962231029,20.444413957567445,0.3223999687934955,8.51437005304973,5.353894200213661
PID_284,580.7142754282428,3.576331552784027,2,7,4,84.75214558482972,1.804082655887126,573,5.398160416831296,0.63763013337407,15.626088912251015,1.0134629588625528,19.305611425703542,6.341277224324755
PID_374,289.25167654387724,3.760012496555612,2,7,6,105.18546694861932,1.2231026587008706,884,6.752275518205058,0.6867234279322115,16.538015298185655,0.3272077788957887,25.38864032863754,6.928513393088943
PID_104,468.4633858532304,3.8659297968627504,4,4,8,107.89302407071816,1.4985449081186646,705,8.028054187880766,0.5380416746177381,15.534859468540793,0.6644870721322418,31.03589389575704,7.211111252983522
PID_181,475.9882794248424,3.1651966180477924,1,4,10,107.85444583988316,3.251821573721137,436,6.225050447588318,0.799904548104167,13.89501111025913,1.0917162372129412,19.70350862388344,6.958017888012308
PID_154,528.182287177731,5.734795157903124,1,4,7,57.85191804114282,4.587792814207626,524,5.658963615406157,0.6934476651184172,16.49582978471875,1.0079814640796394,32.452997140381186,7.456354884271995
PID_461,326.3049289121918,1.098644032285227,2,9,5,131.9561831820277,3.817379103346931,1473,6.192595189674117,0.6182359535153573,14.271324299048436,0.2215240522146584,6.803457749493671,4.953447500756583
PID_279,502.19415656168974,3.345117859776429,3,3,4,58.36209831892789,0.1607940691041083,989,5.699623377065703,0.5906685838063217,12.921889799194515,0.5077797336316378,19.065911952621725,6.67808028071084
PID_118,479.6984673233186,1.035216783268749,3,4,4,72.52441252949254,1.7999938013625976,953,4.767686502199698,0.7751379902407576,16.526392275789725,0.5033562091535347,4.9355890844410055,5.335985636496492
PID_230,475.0492850345877,3.2362183933518933,4,3,6,97.1287148073326,1.45861413422998,1439,6.206710056485734,0.7515298601822176,12.651820520897468,0.3301245900170866,20.0862692470013,5.974102871645903
PID_166,484.6448209496976,5.992205248592027,1,3,8,61.96398506233879,3.4703420715326887,931,6.782932584612065,0.6873390067107488,12.620507599399865,0.5205637174540253,40.6447242343583,7.590306280491284
PID_384,381.9975278421509,3.5313297324439428,1,8,5,94.54306560118796,2.560789509772109,220,5.201715011362338,0.7111692047497924,9.641730407452512,1.7363523992825045,18.368970879323804,6.089701721677698
PID_280,473.2253697161004,3.846051358578025,1,11,7,85.29311514310652,-0.799431392798573,504,5.445992299678576,0.5022803789898782,16.2344253143193,0.9389392256271832,20.94556608298425,6.530989969038432
PID_235,479.3072473298681,1.6097528522411295,1,4,4,112.21728672892536,3.711628033525644,803,5.362325606614144,0.7966945106744465,13.402602266864225,0.5968957002862617,8.632018939892763,5.172889821612614
PID_475,378.5648581973632,2.575457887940784,2,2,6,90.74295941677904,4.201697178749743,1006,4.835986439544558,0.6400642178734699,18.250168556448955,0.3763070161007587,12.454879421699696,5.214816220192112
PID_232,636.5774511144757,2.9372054295140946,0,3,7,29.23663141472054,5.211320521043245,1209,5.353289475632879,0.7525045649426102,16.23988617785056,0.5265322176298393,15.723710913589551,5.677787508274843
PID_163,497.3832920911788,3.0234273548656487,1,4,9,101.5661760489123,2.998056303995075,644,6.262572285408849,0.7249842223524697,15.444673974087902,0.772334304489408,18.9344323595286,6.69849262390934
PID_126,330.86965027973514,5.422465692505654,2,2,5,110.74072697807637,3.542829423003516,465,4.889530632746194,0.7509714767543872,10.76850367804726,0.7115476350101831,26.513312108521696,7.079152813309229
PID_388,515.655360863383,4.336536591087687,4,7,9,78.4230125402207,1.4304632719900072,1196,6.334949039042197,0.5452237049741046,16.754715914603803,0.431149967277076,27.471738310482262,7.258476905149455
PID_413,352.53183297726787,1.832813064594452,0,2,2,83.69696522225468,0.829994381293881,1391,5.655839849047502,0.5579500657684089,13.01356154424165,0.2534376944480718,10.366097166588174,5.891403426933331
PID_417,528.7084603742452,3.869757167648008,0,11,5,83.77713202964533,4.292206819705454,1281,5.385221529415646,0.8748274768820571,10.701483911545866,0.4127310385435169,20.83949961282856,6.351813873697891
